Post_ID,Platform,Likes,Comments,Shares,Views,Post_Date
2859,Facebook,3216,503,2679,830593,2023-01-02 23:38:00
2860,LinkedIn,1461,1337,2034,633131,2023-01-02 23:39:00
2861,Instagram,9233,327,3350,409546,2023-01-02 23:40:00
2862,TikTok,7671,359,2948,24105,2023-01-02 23:41:00
2863,Twitter,7070,1244,3062,457654,2023-01-02 23:42:00
2864,LinkedIn,9843,1847,358,470265,2023-01-02 23:43:00
2865,LinkedIn,9125,682,4152,211407,2023-01-02 23:44:00
2866,YouTube,465,1230,252,804849,2023-01-02 23:45:00
2867,Twitter,1140,307,3244,622955,2023-01-02 23:46:00
2868,Instagram,7128,1437,2536,8899,2023-01-02 23:47:00
2869,YouTube,124,424,3035,350305,2023-01-02 23:48:00
2870,Facebook,4088,212,2856,896519,2023-01-02 23:49:00
2871,YouTube,2306,748,3648,625165,2023-01-02 23:50:00
2872,Facebook,8278,1402,2304,874914,2023-01-02 23:51:00
2873,TikTok,5338,99,4600,969202,2023-01-02 23:52:00
2874,Facebook,2730,162,881,6862,2023-01-02 23:53:00
2875,Facebook,2507,1863,3514,991689,2023-01-02 23:54:00
2876,YouTube,1490,937,3873,155800,2023-01-02 23:55:00
2877,TikTok,8364,775,1124,966187,2023-01-02 23:56:00
2878,Twitter,7844,1081,2506,963824,2023-01-02 23:57:00
2879,Twitter,2497,863,4350,818674,2023-01-02 23:58:00
2880,Instagram,923,783,4962,661463,2023-01-02 23:59:00
2881,Facebook,8116,84,4264,312800,2023-01-03 00:00:00
2882,Facebook,6858,188,991,442877,2023-01-03 00:01:00
2883,TikTok,9083,1501,2704,735766,2023-01-03 00:02:00
2884,Facebook,8294,1105,3264,175392,2023-01-03 00:03:00
2885,TikTok,4327,673,3290,78680,2023-01-03 00:04:00
2886,Instagram,1172,1118,4899,547437,2023-01-03 00:05:00
2887,Twitter,3376,1119,1058,357142,2023-01-03 00:06:00
2888,Twitter,6947,1808,4822,420500,2023-01-03 00:07:00
2889,LinkedIn,4056,1065,2872,424643,2023-01-03 00:08:00
2890,Twitter,1855,1425,1295,723481,2023-01-03 00:09:00
2891,Instagram,761,202,1813,980556,2023-01-03 00:10:00
2892,LinkedIn,2998,1195,2579,750064,2023-01-03 00:11:00
2893,YouTube,4529,840,356,759171,2023-01-03 00:12:00
2894,YouTube,5760,48,184,467595,2023-01-03 00:13:00
2895,LinkedIn,7445,1560,1713,687805,2023-01-03 00:14:00
2896,YouTube,6581,694,1667,834593,2023-01-03 00:15:00
2897,LinkedIn,226,1969,2241,157984,2023-01-03 00:16:00
2898,Twitter,3579,984,4068,90628,2023-01-03 00:17:00
2899,Twitter,3224,154,2446,70363,2023-01-03 00:18:00
2900,YouTube,2507,1013,1346,590422,2023-01-03 00:19:00
2901,Instagram,5005,331,2473,482192,2023-01-03 00:20:00
2902,TikTok,5596,965,4602,169511,2023-01-03 00:21:00
2903,Instagram,2300,1965,541,713808,2023-01-03 00:22:00
2904,Twitter,4292,1844,40,641738,2023-01-03 00:23:00
2905,YouTube,5113,1128,2382,709218,2023-01-03 00:24:00
2906,LinkedIn,9185,504,851,576404,2023-01-03 00:25:00
2907,YouTube,4642,1243,1239,294506,2023-01-03 00:26:00
2908,Twitter,816,1654,1736,835946,2023-01-03 00:27:00
2909,Facebook,1133,1898,4662,843392,2023-01-03 00:28:00
2910,TikTok,9286,1170,3366,131350,2023-01-03 00:29:00
2911,Twitter,1089,1584,355,738555,2023-01-03 00:30:00
2912,LinkedIn,1176,20,3330,601090,2023-01-03 00:31:00
2913,LinkedIn,6502,802,4180,107013,2023-01-03 00:32:00
2914,Facebook,4159,45,3349,810393,2023-01-03 00:33:00
2915,TikTok,626,386,241,296499,2023-01-03 00:34:00
2916,Instagram,9536,1991,2605,183857,2023-01-03 00:35:00
2917,Twitter,1804,1234,2430,388808,2023-01-03 00:36:00
2918,YouTube,1066,423,4287,799605,2023-01-03 00:37:00
2919,YouTube,3819,1471,471,957918,2023-01-03 00:38:00
2920,YouTube,9468,1585,1071,511081,2023-01-03 00:39:00
2921,TikTok,9621,1058,3138,264944,2023-01-03 00:40:00
2922,LinkedIn,8620,1359,383,369076,2023-01-03 00:41:00
2923,LinkedIn,1485,519,1540,630490,2023-01-03 00:42:00
2924,Instagram,2515,769,4614,296848,2023-01-03 00:43:00
2925,YouTube,9405,1247,507,106464,2023-01-03 00:44:00
2926,LinkedIn,9820,394,589,97187,2023-01-03 00:45:00
2927,Twitter,5079,1598,1649,91596,2023-01-03 00:46:00
2928,LinkedIn,3828,1323,152,658157,2023-01-03 00:47:00
2929,LinkedIn,8175,1839,4217,883160,2023-01-03 00:48:00
2930,Facebook,1585,963,659,933020,2023-01-03 00:49:00
2931,Instagram,2484,1874,656,99719,2023-01-03 00:50:00
2932,Twitter,3365,621,53,582414,2023-01-03 00:51:00
2933,YouTube,8261,1219,1623,192896,2023-01-03 00:52:00
2934,TikTok,173,1419,3327,974609,2023-01-03 00:53:00
2935,Instagram,4073,975,1891,420346,2023-01-03 00:54:00
2936,YouTube,9435,331,1935,85362,2023-01-03 00:55:00
2937,Twitter,716,1700,802,77668,2023-01-03 00:56:00
2938,Twitter,4526,1538,1439,608832,2023-01-03 00:57:00
2939,Facebook,5213,1169,330,382062,2023-01-03 00:58:00
2940,Twitter,4470,916,3083,38548,2023-01-03 00:59:00
2941,TikTok,6098,466,4239,581665,2023-01-03 01:00:00
2942,Instagram,5560,1386,228,154406,2023-01-03 01:01:00
2943,YouTube,2194,54,403,651981,2023-01-03 01:02:00
2944,Facebook,5402,391,4778,281781,2023-01-03 01:03:00
2945,Facebook,4556,437,736,733931,2023-01-03 01:04:00
2946,Facebook,6098,957,1631,350859,2023-01-03 01:05:00
2947,Facebook,8929,1937,3694,650000,2023-01-03 01:06:00
2948,Twitter,1165,1708,2531,864868,2023-01-03 01:07:00
2949,YouTube,238,1719,4284,181117,2023-01-03 01:08:00
2950,YouTube,5084,964,3101,483141,2023-01-03 01:09:00
2951,TikTok,5521,65,4511,831779,2023-01-03 01:10:00
2952,Facebook,602,1873,4156,792254,2023-01-03 01:11:00
2953,TikTok,3648,568,1714,506511,2023-01-03 01:12:00
2954,Twitter,8222,780,3232,205398,2023-01-03 01:13:00
2955,LinkedIn,3643,645,2440,383250,2023-01-03 01:14:00
2956,Facebook,1062,84,4059,618551,2023-01-03 01:15:00
2957,Instagram,8562,55,4952,528905,2023-01-03 01:16:00
2958,TikTok,2086,326,2685,442863,2023-01-03 01:17:00
2959,Instagram,2443,1508,660,958434,2023-01-03 01:18:00
2960,Facebook,1846,1976,2274,969381,2023-01-03 01:19:00
2961,Twitter,4057,520,4528,606265,2023-01-03 01:20:00
2962,Twitter,7176,1351,649,849263,2023-01-03 01:21:00
2963,TikTok,2752,16,2524,931787,2023-01-03 01:22:00
2964,LinkedIn,3781,1256,4071,806751,2023-01-03 01:23:00
2965,YouTube,6043,182,3425,254868,2023-01-03 01:24:00
2966,Facebook,3896,1343,3558,158049,2023-01-03 01:25:00
2967,TikTok,815,1245,312,610623,2023-01-03 01:26:00
2968,TikTok,6123,1431,2147,202464,2023-01-03 01:27:00
2969,Instagram,9689,144,3420,500564,2023-01-03 01:28:00
2970,Facebook,1235,1522,1616,859749,2023-01-03 01:29:00
2971,Facebook,1136,505,726,382360,2023-01-03 01:30:00
2972,YouTube,5804,236,4288,524253,2023-01-03 01:31:00
2973,YouTube,545,639,1039,453585,2023-01-03 01:32:00
2974,Facebook,8929,777,2115,910840,2023-01-03 01:33:00
2975,Instagram,4662,1895,2162,50876,2023-01-03 01:34:00
2976,YouTube,3993,861,2164,778862,2023-01-03 01:35:00
2977,LinkedIn,391,735,1604,431253,2023-01-03 01:36:00
2978,Facebook,8774,950,614,280005,2023-01-03 01:37:00
2979,TikTok,248,1698,1732,540759,2023-01-03 01:38:00
2980,LinkedIn,877,1728,119,700660,2023-01-03 01:39:00
2981,Instagram,535,1567,2504,527204,2023-01-03 01:40:00
2982,Facebook,6221,993,2832,493156,2023-01-03 01:41:00
2983,Twitter,6355,711,1990,818085,2023-01-03 01:42:00
2984,YouTube,5700,649,2856,97612,2023-01-03 01:43:00
2985,LinkedIn,1653,1035,1786,681335,2023-01-03 01:44:00
2986,Facebook,9016,509,1479,783894,2023-01-03 01:45:00
2987,TikTok,8829,659,2944,296060,2023-01-03 01:46:00
2988,YouTube,7828,924,3288,708015,2023-01-03 01:47:00
2989,Twitter,9986,426,756,280320,2023-01-03 01:48:00
2990,Instagram,9551,1170,3144,163066,2023-01-03 01:49:00
2991,YouTube,7268,1245,3988,72578,2023-01-03 01:50:00
2992,Twitter,886,601,558,473112,2023-01-03 01:51:00
2993,Facebook,6179,711,4191,563781,2023-01-03 01:52:00
2994,Twitter,4571,126,3257,138106,2023-01-03 01:53:00
2995,Instagram,4389,976,54,714714,2023-01-03 01:54:00
2996,Instagram,1812,570,2214,718967,2023-01-03 01:55:00
2997,Facebook,7885,1704,2997,128479,2023-01-03 01:56:00
2998,TikTok,4662,477,1866,988983,2023-01-03 01:57:00
2999,Twitter,3677,1670,349,674414,2023-01-03 01:58:00
3000,LinkedIn,9788,1559,2994,236400,2023-01-03 01:59:00
3001,LinkedIn,1774,1894,2018,126039,2023-01-03 02:00:00
3002,Facebook,1710,1083,4400,961618,2023-01-03 02:01:00
3003,YouTube,898,1258,3633,618695,2023-01-03 02:02:00
3004,Instagram,2580,1200,2610,114499,2023-01-03 02:03:00
3005,Twitter,3652,1693,8,865919,2023-01-03 02:04:00
3006,Twitter,8777,1763,1817,848681,2023-01-03 02:05:00
3007,Twitter,2914,1257,731,180031,2023-01-03 02:06:00
3008,Instagram,829,1741,2325,791830,2023-01-03 02:07:00
3009,Twitter,8229,1188,3276,394624,2023-01-03 02:08:00
3010,Instagram,7103,1165,4609,174553,2023-01-03 02:09:00
3011,Twitter,6101,880,3576,190165,2023-01-03 02:10:00
3012,YouTube,8630,181,711,432919,2023-01-03 02:11:00
3013,TikTok,1700,568,1388,60247,2023-01-03 02:12:00
3014,YouTube,7323,33,2046,506381,2023-01-03 02:13:00
3015,TikTok,1031,650,975,843939,2023-01-03 02:14:00
3016,LinkedIn,1103,1871,1507,391994,2023-01-03 02:15:00
3017,YouTube,3956,1465,849,909288,2023-01-03 02:16:00
3018,TikTok,950,768,3030,524081,2023-01-03 02:17:00
3019,Instagram,664,171,1560,574632,2023-01-03 02:18:00
3020,Facebook,4569,319,170,955054,2023-01-03 02:19:00
3021,LinkedIn,9607,1352,1589,852098,2023-01-03 02:20:00
3022,Facebook,7521,1182,141,965487,2023-01-03 02:21:00
3023,YouTube,7773,1171,98,219425,2023-01-03 02:22:00
3024,Facebook,8297,1601,2631,904950,2023-01-03 02:23:00
3025,LinkedIn,8724,404,3420,564884,2023-01-03 02:24:00
3026,Facebook,9105,963,3742,476331,2023-01-03 02:25:00
3027,Twitter,2509,475,1665,220145,2023-01-03 02:26:00
3028,YouTube,6092,1634,3079,143834,2023-01-03 02:27:00
3029,LinkedIn,2958,438,2441,188812,2023-01-03 02:28:00
3030,YouTube,5181,1257,3258,335943,2023-01-03 02:29:00
3031,Twitter,5771,555,419,560839,2023-01-03 02:30:00
3032,YouTube,6554,802,3505,994010,2023-01-03 02:31:00
3033,YouTube,8186,465,951,679463,2023-01-03 02:32:00
3034,Twitter,9349,1146,4021,553456,2023-01-03 02:33:00
3035,Facebook,3726,911,2787,519131,2023-01-03 02:34:00
3036,TikTok,7665,1061,3141,174973,2023-01-03 02:35:00
3037,YouTube,6876,1845,800,663091,2023-01-03 02:36:00
3038,YouTube,848,815,2030,924695,2023-01-03 02:37:00
3039,Facebook,6746,1898,4570,127432,2023-01-03 02:38:00
3040,LinkedIn,5112,209,2408,370836,2023-01-03 02:39:00
3041,Twitter,7518,152,4866,452955,2023-01-03 02:40:00
3042,TikTok,7202,404,3989,942174,2023-01-03 02:41:00
3043,LinkedIn,6189,1580,948,939681,2023-01-03 02:42:00
3044,YouTube,4422,393,4899,93231,2023-01-03 02:43:00
3045,LinkedIn,8052,873,4548,746577,2023-01-03 02:44:00
3046,TikTok,1301,1583,4469,346991,2023-01-03 02:45:00
3047,TikTok,8468,884,4972,14705,2023-01-03 02:46:00
3048,LinkedIn,7748,31,4725,396575,2023-01-03 02:47:00
3049,Instagram,6203,876,3752,880648,2023-01-03 02:48:00
3050,Twitter,1324,249,3594,782843,2023-01-03 02:49:00
3051,YouTube,9183,1753,150,719485,2023-01-03 02:50:00
3052,Twitter,1805,1432,4134,180836,2023-01-03 02:51:00
3053,LinkedIn,6385,571,3337,707459,2023-01-03 02:52:00
3054,Instagram,3439,1052,1265,992018,2023-01-03 02:53:00
3055,Twitter,3613,427,3647,352826,2023-01-03 02:54:00
3056,Twitter,5340,1663,3134,1249,2023-01-03 02:55:00
3057,Facebook,6923,1379,2368,401743,2023-01-03 02:56:00
3058,TikTok,1000,1956,835,774683,2023-01-03 02:57:00
3059,Facebook,8645,414,3063,609602,2023-01-03 02:58:00
3060,LinkedIn,3673,1612,4425,219253,2023-01-03 02:59:00
3061,Instagram,8977,667,4963,314737,2023-01-03 03:00:00
3062,TikTok,2039,1551,3245,81554,2023-01-03 03:01:00
3063,LinkedIn,5948,1590,3107,620174,2023-01-03 03:02:00
3064,Instagram,5723,564,4912,736283,2023-01-03 03:03:00
3065,YouTube,5882,1703,1652,473058,2023-01-03 03:04:00
3066,Twitter,2949,860,1008,528438,2023-01-03 03:05:00
3067,LinkedIn,4571,703,4423,351656,2023-01-03 03:06:00
3068,Twitter,531,1534,3061,391167,2023-01-03 03:07:00
3069,LinkedIn,4050,321,2225,182041,2023-01-03 03:08:00
3070,Twitter,7374,1877,451,448761,2023-01-03 03:09:00
3071,TikTok,4806,1558,1151,404904,2023-01-03 03:10:00
3072,LinkedIn,7357,267,2371,485914,2023-01-03 03:11:00
3073,Twitter,7467,392,4893,608842,2023-01-03 03:12:00
3074,TikTok,5303,1503,3702,430397,2023-01-03 03:13:00
3075,Facebook,2640,888,3542,376958,2023-01-03 03:14:00
3076,Twitter,3861,154,4252,905824,2023-01-03 03:15:00
3077,Instagram,5840,1989,2788,165827,2023-01-03 03:16:00
3078,Facebook,4027,1924,2659,320814,2023-01-03 03:17:00
3079,LinkedIn,4237,1702,2922,578278,2023-01-03 03:18:00
3080,TikTok,6647,336,3467,477756,2023-01-03 03:19:00
3081,Twitter,8875,635,3972,117338,2023-01-03 03:20:00
3082,YouTube,7468,1543,4342,249069,2023-01-03 03:21:00
3083,Instagram,969,808,483,583892,2023-01-03 03:22:00
3084,Twitter,5021,297,1584,261401,2023-01-03 03:23:00
3085,Facebook,5972,1214,3812,438355,2023-01-03 03:24:00
3086,Facebook,8139,85,1659,802692,2023-01-03 03:25:00
3087,Twitter,6761,351,886,636876,2023-01-03 03:26:00
3088,YouTube,5279,682,3459,825750,2023-01-03 03:27:00
3089,Instagram,7005,941,3654,374769,2023-01-03 03:28:00
3090,Twitter,3216,1142,3293,686119,2023-01-03 03:29:00
3091,YouTube,5876,248,3477,695987,2023-01-03 03:30:00
3092,Instagram,8168,1028,1649,557527,2023-01-03 03:31:00
3093,Instagram,3263,1377,1883,537909,2023-01-03 03:32:00
3094,TikTok,2131,20,2776,388627,2023-01-03 03:33:00
3095,TikTok,9606,626,2322,760650,2023-01-03 03:34:00
3096,YouTube,9991,1333,4618,389785,2023-01-03 03:35:00
3097,LinkedIn,1603,1063,4732,421279,2023-01-03 03:36:00
3098,Instagram,5578,1331,1766,826949,2023-01-03 03:37:00
3099,Facebook,4195,190,270,45871,2023-01-03 03:38:00
3100,Facebook,8992,301,2663,624662,2023-01-03 03:39:00
3101,YouTube,5936,628,478,416646,2023-01-03 03:40:00
3102,LinkedIn,7029,157,1325,191549,2023-01-03 03:41:00
3103,LinkedIn,879,251,4167,774597,2023-01-03 03:42:00
3104,Facebook,6732,1052,3883,453125,2023-01-03 03:43:00
3105,Instagram,5597,466,1069,722053,2023-01-03 03:44:00
3106,TikTok,1954,1762,1192,392533,2023-01-03 03:45:00
3107,Instagram,2652,1737,4447,934438,2023-01-03 03:46:00
3108,TikTok,3991,911,3940,953849,2023-01-03 03:47:00
3109,Instagram,8014,1991,1842,601848,2023-01-03 03:48:00
3110,TikTok,5138,1423,606,174222,2023-01-03 03:49:00
3111,TikTok,583,1785,2693,712876,2023-01-03 03:50:00
3112,Twitter,206,771,1208,230794,2023-01-03 03:51:00
3113,Facebook,8758,1489,1178,198187,2023-01-03 03:52:00
3114,Twitter,1109,614,2549,55569,2023-01-03 03:53:00
3115,TikTok,7604,1320,327,881231,2023-01-03 03:54:00
3116,YouTube,4454,1621,4488,385485,2023-01-03 03:55:00
3117,Instagram,3958,574,2274,528876,2023-01-03 03:56:00
3118,Facebook,922,931,4786,302547,2023-01-03 03:57:00
3119,LinkedIn,2738,1512,1940,537132,2023-01-03 03:58:00
3120,Twitter,8406,293,2376,818671,2023-01-03 03:59:00
3121,Instagram,1935,732,1432,666819,2023-01-03 04:00:00
3122,TikTok,6124,215,4053,974368,2023-01-03 04:01:00
3123,Instagram,9138,451,907,25562,2023-01-03 04:02:00
3124,LinkedIn,9786,750,1015,776171,2023-01-03 04:03:00
3125,YouTube,4469,1006,1854,86944,2023-01-03 04:04:00
3126,Twitter,9199,724,1820,42618,2023-01-03 04:05:00
3127,TikTok,7263,682,187,683975,2023-01-03 04:06:00
3128,Twitter,9133,1977,2640,187518,2023-01-03 04:07:00
3129,Twitter,6412,1815,1207,34905,2023-01-03 04:08:00
3130,TikTok,553,1779,4827,614111,2023-01-03 04:09:00
3131,TikTok,5441,500,2680,42547,2023-01-03 04:10:00
3132,Instagram,5046,1690,3005,631757,2023-01-03 04:11:00
3133,Instagram,9335,1440,2335,423261,2023-01-03 04:12:00
3134,TikTok,6775,987,3536,953030,2023-01-03 04:13:00
3135,YouTube,2854,773,1016,102301,2023-01-03 04:14:00
3136,TikTok,1638,13,44,995255,2023-01-03 04:15:00
3137,YouTube,5624,797,930,585519,2023-01-03 04:16:00
3138,Instagram,4109,908,595,697309,2023-01-03 04:17:00
3139,YouTube,9800,1689,3278,925163,2023-01-03 04:18:00
3140,YouTube,4403,1601,3411,531411,2023-01-03 04:19:00
3141,Twitter,5243,192,3685,948741,2023-01-03 04:20:00
3142,YouTube,6849,770,4574,833116,2023-01-03 04:21:00
3143,TikTok,2878,1601,551,875787,2023-01-03 04:22:00
3144,LinkedIn,6592,473,225,756445,2023-01-03 04:23:00
3145,Twitter,1951,1714,3983,647269,2023-01-03 04:24:00
3146,Instagram,6057,515,3578,17530,2023-01-03 04:25:00
3147,Facebook,4402,1322,915,805798,2023-01-03 04:26:00
3148,Facebook,9286,1903,502,715792,2023-01-03 04:27:00
3149,LinkedIn,7497,1468,3884,405761,2023-01-03 04:28:00
3150,Instagram,2284,1089,2146,830390,2023-01-03 04:29:00
3151,YouTube,6954,1099,1928,800503,2023-01-03 04:30:00
3152,Instagram,9944,1621,3711,636991,2023-01-03 04:31:00
3153,Instagram,6991,439,1191,111342,2023-01-03 04:32:00
3154,Facebook,4403,50,2682,211416,2023-01-03 04:33:00
3155,LinkedIn,2556,319,2166,218657,2023-01-03 04:34:00
3156,TikTok,6814,781,413,584727,2023-01-03 04:35:00
3157,LinkedIn,4607,82,2977,551650,2023-01-03 04:36:00
3158,Instagram,896,1888,455,363057,2023-01-03 04:37:00
3159,LinkedIn,2714,1301,1820,708845,2023-01-03 04:38:00
3160,YouTube,7723,1664,4700,202266,2023-01-03 04:39:00
3161,LinkedIn,9226,1672,2041,329528,2023-01-03 04:40:00
3162,YouTube,835,94,3746,44345,2023-01-03 04:41:00
3163,YouTube,2289,60,434,91458,2023-01-03 04:42:00
3164,Instagram,290,1093,3254,273572,2023-01-03 04:43:00
3165,TikTok,8185,1756,1901,274864,2023-01-03 04:44:00
3166,LinkedIn,9927,120,1725,565677,2023-01-03 04:45:00
3167,TikTok,6876,619,36,28803,2023-01-03 04:46:00
3168,LinkedIn,6256,1438,1749,122141,2023-01-03 04:47:00
3169,Facebook,6479,656,2533,158120,2023-01-03 04:48:00
3170,LinkedIn,463,1589,3062,141310,2023-01-03 04:49:00
3171,Twitter,1304,1652,4548,902529,2023-01-03 04:50:00
3172,YouTube,9488,1075,4432,981362,2023-01-03 04:51:00
3173,YouTube,1188,1097,3997,216423,2023-01-03 04:52:00
3174,LinkedIn,2406,797,4013,383727,2023-01-03 04:53:00
3175,Twitter,2016,1437,4567,767252,2023-01-03 04:54:00
3176,Twitter,8310,871,13,363188,2023-01-03 04:55:00
3177,TikTok,5345,1948,823,604742,2023-01-03 04:56:00
3178,Instagram,3305,1830,4501,277499,2023-01-03 04:57:00
3179,LinkedIn,5960,274,2410,479156,2023-01-03 04:58:00
3180,YouTube,1564,407,4280,401978,2023-01-03 04:59:00
3181,Instagram,1210,1137,3249,136934,2023-01-03 05:00:00
3182,LinkedIn,254,1491,1165,499176,2023-01-03 05:01:00
3183,Facebook,4667,1900,3480,416538,2023-01-03 05:02:00
3184,Twitter,6305,1917,4043,738008,2023-01-03 05:03:00
3185,YouTube,201,320,3221,230820,2023-01-03 05:04:00
3186,Facebook,5625,6,2668,383025,2023-01-03 05:05:00
3187,Twitter,2255,1374,1636,196402,2023-01-03 05:06:00
3188,LinkedIn,9742,155,1595,389391,2023-01-03 05:07:00
3189,Twitter,8477,18,820,954632,2023-01-03 05:08:00
3190,LinkedIn,7761,1684,258,644699,2023-01-03 05:09:00
3191,LinkedIn,1101,1190,1077,140065,2023-01-03 05:10:00
3192,YouTube,9824,24,668,351280,2023-01-03 05:11:00
3193,LinkedIn,1305,1361,3736,466771,2023-01-03 05:12:00
3194,TikTok,6166,1384,4947,14717,2023-01-03 05:13:00
3195,Facebook,3035,1734,2730,685809,2023-01-03 05:14:00
3196,TikTok,5690,898,2069,916374,2023-01-03 05:15:00
3197,YouTube,1795,278,1224,569235,2023-01-03 05:16:00
3198,TikTok,3956,361,645,629968,2023-01-03 05:17:00
3199,TikTok,2432,1961,2731,728867,2023-01-03 05:18:00
3200,TikTok,1099,1276,990,716711,2023-01-03 05:19:00
3201,LinkedIn,8693,1477,1457,55029,2023-01-03 05:20:00
3202,Instagram,2138,325,4712,130337,2023-01-03 05:21:00
3203,LinkedIn,8902,1499,32,53166,2023-01-03 05:22:00
3204,Twitter,1002,729,2618,649668,2023-01-03 05:23:00
3205,Instagram,9853,1220,3385,250583,2023-01-03 05:24:00
3206,Facebook,9013,1284,2983,588752,2023-01-03 05:25:00
3207,Instagram,2217,1508,4885,683706,2023-01-03 05:26:00
3208,TikTok,69,626,2385,88524,2023-01-03 05:27:00
3209,Instagram,1250,546,376,483629,2023-01-03 05:28:00
3210,Twitter,361,1466,1123,873541,2023-01-03 05:29:00
3211,YouTube,9240,1995,1068,783229,2023-01-03 05:30:00
3212,LinkedIn,4354,1374,568,69284,2023-01-03 05:31:00
3213,YouTube,1503,1284,2250,543550,2023-01-03 05:32:00
3214,YouTube,877,147,2674,147541,2023-01-03 05:33:00
3215,YouTube,5390,836,1172,186309,2023-01-03 05:34:00
3216,LinkedIn,1693,1773,3351,463381,2023-01-03 05:35:00
3217,LinkedIn,6681,430,1035,67900,2023-01-03 05:36:00
3218,TikTok,2926,310,3914,137160,2023-01-03 05:37:00
3219,TikTok,7211,395,234,244231,2023-01-03 05:38:00
3220,LinkedIn,9957,148,4955,361099,2023-01-03 05:39:00
3221,LinkedIn,9125,1463,3821,733952,2023-01-03 05:40:00
3222,TikTok,5495,1653,4769,47459,2023-01-03 05:41:00
3223,YouTube,1237,1127,1335,772638,2023-01-03 05:42:00
3224,LinkedIn,8915,389,3226,863803,2023-01-03 05:43:00
3225,Twitter,3200,1680,3894,275055,2023-01-03 05:44:00
3226,TikTok,1208,649,2041,664521,2023-01-03 05:45:00
3227,YouTube,5097,1854,4007,586036,2023-01-03 05:46:00
3228,YouTube,2475,550,800,555785,2023-01-03 05:47:00
3229,LinkedIn,2447,1293,1124,629825,2023-01-03 05:48:00
3230,Instagram,399,1597,4025,373905,2023-01-03 05:49:00
3231,Twitter,3803,1321,1109,356715,2023-01-03 05:50:00
3232,LinkedIn,899,907,785,314801,2023-01-03 05:51:00
3233,LinkedIn,2352,393,2949,276905,2023-01-03 05:52:00
3234,TikTok,8237,1182,4510,286660,2023-01-03 05:53:00
3235,LinkedIn,6765,1246,2311,185466,2023-01-03 05:54:00
3236,TikTok,6689,159,2516,603516,2023-01-03 05:55:00
3237,TikTok,7696,588,19,240259,2023-01-03 05:56:00
3238,TikTok,5498,1318,4566,901261,2023-01-03 05:57:00
3239,Facebook,6503,549,4245,821739,2023-01-03 05:58:00
3240,Instagram,7921,1175,602,159028,2023-01-03 05:59:00
3241,Instagram,8051,1641,3931,631806,2023-01-03 06:00:00
3242,TikTok,8659,1466,1039,853270,2023-01-03 06:01:00
3243,TikTok,3734,1627,767,997354,2023-01-03 06:02:00
3244,YouTube,5357,1884,3190,728684,2023-01-03 06:03:00
3245,LinkedIn,1175,1803,4524,313441,2023-01-03 06:04:00
3246,YouTube,8319,87,3641,380184,2023-01-03 06:05:00
3247,Facebook,4439,278,4344,13944,2023-01-03 06:06:00
3248,Instagram,5311,1225,4450,573236,2023-01-03 06:07:00
3249,LinkedIn,4789,136,3893,604907,2023-01-03 06:08:00
3250,TikTok,9929,258,1836,328787,2023-01-03 06:09:00
3251,YouTube,986,1283,1640,636993,2023-01-03 06:10:00
3252,TikTok,8899,675,2884,326249,2023-01-03 06:11:00
3253,Facebook,5150,205,1272,23535,2023-01-03 06:12:00
3254,LinkedIn,3979,1373,1376,885222,2023-01-03 06:13:00
3255,Instagram,9134,552,4608,665293,2023-01-03 06:14:00
